SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
3459,"6602","1","Town","Classic","1981","Fire Unit I",1,29,,,,,"http://www.1000steine.com/brickset/images/6602-1.jpg","No","No",0
3458,"6602","2","Town","Race","2000","Scorpion Buggy",1,78,,10,,,"http://www.1000steine.com/brickset/images/6602-2.jpg","No","No",0
3460,"6603","1","Town","Construction","1985","Shovel Truck",1,27,,,,,"http://www.1000steine.com/brickset/images/6603-1.jpg","No","No",0
3461,"6604","1","Town","Racing","1985","Formula 1 Racer",1,31,,,,,"http://www.1000steine.com/brickset/images/6604-1.jpg","No","No",0
3462,"6605","1","Town","Racing","1984","Road Racer",1,20,,,,,"http://www.1000steine.com/brickset/images/6605-1.jpg","No","No",0
3463,"6606","1","Town","Maintenance","1983","Road Repair Set",1,27,,,,,"http://www.1000steine.com/brickset/images/6606-1.jpg","No","No",0
3464,"6607","1","Town","Maintenance","1982","Service Truck",1,25,,,,,"http://www.1000steine.com/brickset/images/6607-1.jpg","No","No",0
3465,"6608","1","Town","Maintenance","1982","Tractor",1,21,,,,,"http://www.1000steine.com/brickset/images/6608-1.jpg","No","No",0
3466,"6609","1","Town","Racing","1980","Race Car",1,17,,,,,"http://www.1000steine.com/brickset/images/6609-1.jpg","No","No",0
3467,"6610","1","Town","Shops and Services","1981","Gas Pumps",1,29,,,,,"http://www.1000steine.com/brickset/images/6610-1.jpg","No","No",0
3468,"6611","1","Town","Fire","1981","Fire Chief's Car",1,20,,,,,"http://www.1000steine.com/brickset/images/6611-1.jpg","No","No",0
3469,"6612","1","Town","Fire","1986","Fire Chief's Car",1,29,,,,,"http://www.1000steine.com/brickset/images/6612-1.jpg","No","No",0
3470,"6613","1","Town","Shops and Services","1986","Telephone Booth",1,24,,,,,"http://www.1000steine.com/brickset/images/6613-1.jpg","No","No",0
3471,"6614","1","Town","Launch Command","1995","Launch Evac 1",1,122,,9.25,,,"http://www.1000steine.com/brickset/images/6614-1.jpg","No","No",0
3472,"6615","1","Town","Flight","1996","Eagle Stunt Flyer",1,76,,8.75,,,"http://www.1000steine.com/brickset/images/6615-1.jpg","No","No",0
3473,"6616","1","Town","Race","2000","Rocket Dragster",1,147,,20,,,"http://www.1000steine.com/brickset/images/6616-1.jpg","No","No",0
3474,"6617","1","Town","Race","2000","Tough Truck Rally",4,383,,50,,,"http://www.1000steine.com/brickset/images/6617-1.jpg","No","No",0
3475,"6618","1","Town","Race","2000","Blue Racer",1,23,,,,,"http://www.1000steine.com/brickset/images/6618-1.jpg","No","No",0
3476,"6619","1","Town","Race","2000","Red Four Wheel Driver",1,20,,2,,,"http://www.1000steine.com/brickset/images/6619-1.jpg","No","No",0
5482,"6620","1","Bionicle","Accessories","2006","Ultimate Accessory Set",,500,14.99,,,,"http://www.1000steine.com/brickset/images/6620-1.jpg","No","No",0
3477,"6621","1","Town","Fire","1984","Fire Truck",1,38,,,,,"http://www.1000steine.com/brickset/images/6621-1.jpg","No","No",0
3478,"6622","1","Town","Postal","1984","Mailman on Motorcycle",2,26,,,,,"http://www.1000steine.com/brickset/images/6622-1.jpg","No","No",0
3479,"6623","1","Town","Police","1983","Police Car",1,39,,,,,"http://www.1000steine.com/brickset/images/6623-1.jpg","No","No",0
3480,"6624","1","Town","Vehicles","1983","Delivery Van",1,41,,,,,"http://www.1000steine.com/brickset/images/6624-1.jpg","No","No",0
3481,"6625","1","Town","Police","1996","Speed Trackers",2,62,,6.75,,,"http://www.1000steine.com/brickset/images/6625-1.jpg","No","No",0
3483,"6626","1","Town","Classic","1981","Rescue Helicopter",,37,,,,,"http://www.1000steine.com/brickset/images/6626-1.jpg","No","No",0
3482,"6626","2","Town","Arctic","2000","Snow Scooter",1,20,,2,,,"http://www.1000steine.com/brickset/images/6626-2.jpg","No","No",0
3484,"6627","1","Town","Vehicles","1980","Convertible",1,37,,,,,"http://www.1000steine.com/brickset/images/6627-1.jpg","No","No",0
3485,"6628","1","Town","Vehicles","1981","Shell Tow Truck",,38,,,,,"http://www.1000steine.com/brickset/images/6628-1.jpg","No","No",0
4925,"6628","2","Town","Accessories","1984","Construction Workers",4,20,,,,,"http://www.1000steine.com/brickset/images/6628-2.jpg","No","No",0
3486,"6629","1","Town","Medical","1981","Ambulance",1,39,,,,,"http://www.1000steine.com/brickset/images/6629-1.jpg","No","No",0
3487,"6630","1","Town","Construction","1981","Bucket Loader",1,34,,,,,"http://www.1000steine.com/brickset/images/6630-1.jpg","No","No",0
3488,"6631","1","Town","Construction","1985","Steam Shovel",1,47,,,,,"http://www.1000steine.com/brickset/images/6631-1.jpg","No","No",0
3489,"6632","1","Town","Police","1985","Tactical Patrol Truck",1,44,,,,,"http://www.1000steine.com/brickset/images/6632-1.jpg","No","No",0
3490,"6633","1","Town","Vehicles","1985","Family Car",1,46,,,,,"http://www.1000steine.com/brickset/images/6633-1.jpg","No","No",0
3491,"6634","1","Town","Racing","1986","Stock Car",1,47,,,,,"http://www.1000steine.com/brickset/images/6634-1.jpg","No","No",0
3492,"6636","1","Town","Police","2002","Command Post Central",7,273,,65,,,"http://www.1000steine.com/brickset/images/6636-1.jpg","No","No",0
5039,"6637","1","Bionicle","Accessories","2005","Ultimate Battle Set",,190,,,,,"http://www.1000steine.com/brickset/images/6637-1.jpg","No","No",0
5380,"6638","1","Bionicle","Accessories","2006","Ultimate Creatures Accessory Set",,300,,20,,,"http://www.1000steine.com/brickset/images/6638-1.jpg","No","No",0
