SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
22667,"001","1","Samsonite","Basic","1965","Gear Set",,43,,4.95,,,"http://www.1000steine.com/brickset/images/001-1.jpg","No","No",0
22683,"1","3","Samsonite","Basic","1967","Velveeta Set 1",,74,,1,,,,"No","No",0
7465,"1","7","Universal Building Set","","1973","Basic Set",,107,,,,,"http://www.1000steine.com/brickset/images/1-7.jpg","No","No",0
7693,"1","8","Minitalia","","1971","Small house set",,67,,,,,"http://www.1000steine.com/brickset/images/1-8.jpg","No","No",0
22697,"1","9","Samsonite","Basic","1969","Life Cereal Wheel Toy Set",,301,,5,,,,"No","No",0
9652,"1","10","LEGOLAND","Promotional","1971","Mini-Wheel Model Maker No. 1",,,,,,,"http://www.1000steine.com/brickset/images/1-10.jpg","No","No",0
8415,"1","11","Basic","","1981","Basic Souvenir Box",,38,,,,,"http://www.1000steine.com/brickset/images/1-11.jpg","No","No",0
7694,"1","12","Minitalia","","1977","Small basic set",,,,,,,"http://www.1000steine.com/brickset/images/1-12.jpg","No","No",0
22722,"1","13","Samsonite","Model Maker","1971","Kraft Velveeta Mini-Wheel Model Maker Set 1",,86,,2,,,,"No","No",0
22668,"002","1","Samsonite","Basic","1965","Motor Pak",,3,,4.95,,,"http://www.1000steine.com/brickset/images/002-1.jpg","No","No",0
22684,"2","4","Samsonite","Basic","1967","Velveeta Set 2",,141,,2,,,,"No","No",0
7466,"2","7","Universal Building Set","","1973","Basic Set",,184,,,,,"http://www.1000steine.com/brickset/images/2-7.jpg","No","No",0
7695,"2","8","Minitalia","","1971","Medium house set",,109,,,,,"http://www.1000steine.com/brickset/images/2-8.jpg","No","No",0
22698,"2","9","Samsonite","Basic","1969","Life Cereal Starter Set",,159,,2,,,,"No","No",0
7696,"2","11","Minitalia","","1977","Medium basic set",,128,,,,,"http://www.1000steine.com/brickset/images/2-11.jpg","No","No",0
22723,"2","12","Samsonite","Model Maker","1971","Kraft Velveeta Mini-Wheel Model Maker Set 2",,63,,2,,,,"No","No",0
22669,"003","1","Samsonite","Basic","1965","Master Mechanic Set",,418,,17.95,,,,"No","No",0
22685,"3","3","Samsonite","Basic","1967","Velveeta Set 3",,300,,5,,,,"No","No",0
7467,"3","4","Universal Building Set","","1973","Basic Set",,184,,,,,"http://www.1000steine.com/brickset/images/3-4.jpg","No","No",0
