SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
23363,"70728","1","Ninjago","","2014","Battle for Ninjago City",,1223,,119.99,,,"http://www.1000steine.com/brickset/images/70728-1.jpg","No","No",0
23115,"70800","1","The LEGO Movie","","2014","Getaway Glider",3,104,11.99,12.99,15.99,14.99,"http://www.1000steine.com/brickset/images/70800-1.jpg","No","No",0
23116,"70801","1","The LEGO Movie","","2014","Melting Room",3,122,11.99,12.99,15.99,14.99,"http://www.1000steine.com/brickset/images/70801-1.jpg","No","No",0
23117,"70802","1","The LEGO Movie","","2014","Bad Cop's Pursuit",2,314,24.99,29.99,39.99,24.99,"http://www.1000steine.com/brickset/images/70802-1.jpg","No","No",0
23118,"70803","1","The LEGO Movie","","2014","Cloud Cuckoo Palace",3,197,17.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/70803-1.jpg","No","No",0
23119,"70804","1","The LEGO Movie","","2014","Ice Cream Machine",3,344,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/70804-1.jpg","No","No",0
23120,"70805","1","The LEGO Movie","","2014","Trash Chomper",3,389,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/70805-1.jpg","No","No",0
23121,"70806","1","The LEGO Movie","","2014","Castle Cavalry",3,424,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/70806-1.jpg","No","No",0
23122,"70807","1","The LEGO Movie","","2014","MetalBeard's Duel",3,412,29.99,34.99,44.99,34.99,"http://www.1000steine.com/brickset/images/70807-1.jpg","No","No",0
22974,"70808","1","The LEGO Movie","","2014","Super Cycle Chase",5,514,44.99,49.99,59.99,49.99,"http://www.1000steine.com/brickset/images/70808-1.jpg","No","No",0
23123,"70809","1","The LEGO Movie","","2014","Lord Business' Evil Lair",6,738,59.99,69.99,89.99,69.99,"http://www.1000steine.com/brickset/images/70809-1.jpg","No","No",0
23291,"70810","1","The LEGO Movie","","2014","MetalBeard's Sea Cow",4,2741,169.99,249.99,299.99,249.99,"http://www.1000steine.com/brickset/images/70810-1.jpg","No","No",0
23146,"70811","1","The LEGO Movie","","2014","The Flying Flusher",3,351,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/70811-1.jpg","No","No",0
23147,"70812","1","The LEGO Movie","","2014","Creative Ambush",4,473,34.99,39.99,49.99,39.99,"http://www.1000steine.com/brickset/images/70812-1.jpg","No","No",0
23148,"70813","1","The LEGO Movie","","2014","Rescue Reinforcements",5,859,59.99,69.99,89.99,69.99,"http://www.1000steine.com/brickset/images/70813-1.jpg","No","No",0
23373,"70814","1","The LEGO Movie","","2014","Emmet's Constructo-Mech",,707,,59.99,,,"http://www.1000steine.com/brickset/images/70814-1.jpg","No","No",0
23374,"70815","1","The LEGO Movie","","2014","Super Secret Police Dropship",,853,,79.99,,,"http://www.1000steine.com/brickset/images/70815-1.jpg","No","No",0
23375,"70816","1","The LEGO Movie","","2014","Benny's Spaceship, Spaceship, SPACESHIP!",,939,,99.99,,,"http://www.1000steine.com/brickset/images/70816-1.jpg","No","No",0
9919,"71000","0","Collectable Minifigures","Series 09","2013","LEGO Minifigures Series 9 {Random bag}",,7,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-0.jpg","No","No",0
10179,"71000","1","Collectable Minifigures","Series 09","2013","Waiter",1,7,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-1.jpg","No","No",0
10192,"71000","2","Collectable Minifigures","Series 09","2013","Cyclops",1,6,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-2.jpg","No","No",0
10185,"71000","3","Collectable Minifigures","Series 09","2013","Hollywood Starlet",1,6,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-3.jpg","No","No",0
10186,"71000","4","Collectable Minifigures","Series 09","2013","Heroic Knight",1,10,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-4.jpg","No","No",0
10182,"71000","5","Collectable Minifigures","Series 09","2013","Roman Emperor",1,6,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-5.jpg","No","No",0
10189,"71000","6","Collectable Minifigures","Series 09","2013","Policeman",1,7,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-6.jpg","No","No",0
10193,"71000","7","Collectable Minifigures","Series 09","2013","Chicken Suit Guy",1,4,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-7.jpg","No","No",0
10194,"71000","8","Collectable Minifigures","Series 09","2013","Roller Derby Girl",1,7,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-8.jpg","No","No",0
10184,"71000","9","Collectable Minifigures","Series 09","2013","Fortune Teller",1,7,1.99,2.99,3.49,2.49,"http://www.1000steine.com/brickset/images/71000-9.jpg","No","No",0
10187,"71000","10","Collectable Minifigures","Series 09","2013","Judge",1,7,1.99,2.99,3.49,2.49,"http://www.1000steine.com/brickset/images/71000-10.jpg","No","No",0
10180,"71000","11","Collectable Minifigures","Series 09","2013","Alien Avenger",1,7,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-11.jpg","No","No",0
10190,"71000","12","Collectable Minifigures","Series 09","2013","Mermaid",1,6,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-12.jpg","No","No",0
10183,"71000","13","Collectable Minifigures","Series 09","2013","Battle Mech",1,6,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-13.jpg","No","No",0
10188,"71000","14","Collectable Minifigures","Series 09","2013","Mr. Good and Evil",1,6,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-14.jpg","No","No",0
10191,"71000","15","Collectable Minifigures","Series 09","2013","Forest Maiden",1,7,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-15.jpg","No","No",0
10181,"71000","16","Collectable Minifigures","Series 09","2013","Plumber",1,6,1.99,2.99,,,"http://www.1000steine.com/brickset/images/71000-16.jpg","No","No",0
10195,"71000","17","Collectable Minifigures","Series 09","2013","LEGO Collectable Minifigures Series 9 - Complete",16,,,,,,"http://www.1000steine.com/brickset/images/71000-17.jpg","No","No",0
