SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
9923,"10502","1","Duplo","Zoo","2013","Zoo Bus",2,19,24.99,29.99,34.99,29.99,"http://www.1000steine.com/brickset/images/10502-1.jpg","No","No",0
9924,"10503","1","Duplo","Circus","2013","Circus Show",1,25,7.99,14.99,17.99,9.99,"http://www.1000steine.com/brickset/images/10503-1.jpg","No","No",0
9925,"10504","1","Duplo","Circus","2013","My First Circus",3,62,34.99,34.99,39.99,39.99,"http://www.1000steine.com/brickset/images/10504-1.jpg","No","No",0
9926,"10505","1","Duplo","","2013","Play House",,83,49.99,,,59.99,"http://www.1000steine.com/brickset/images/10505-1.jpg","No","No",0
10282,"10506","1","Duplo","Trains","2013","Train Accessory Set",,24,15.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/10506-1.jpg","No","No",0
10283,"10507","1","Duplo","Trains","2013","My First Train Set",2,52,40.99,44.99,49.99,49.99,"http://www.1000steine.com/brickset/images/10507-1.jpg","No","No",0
10284,"10508","1","Duplo","Trains","2013","Deluxe Train Set",3,134,99.99,109.99,129.99,119.99,"http://www.1000steine.com/brickset/images/10508-1.jpg","No","No",0
10285,"10509","1","Duplo","Disney Planes","2013","Dusty and Chug",,16,14.99,14.99,14.99,17.99,"http://www.1000steine.com/brickset/images/10509-1.jpg","No","No",0
10286,"10510","1","Duplo","Disney Planes","2013","Ripslinger's Air Race",,40,19.99,24.99,24.99,29.99,"http://www.1000steine.com/brickset/images/10510-1.jpg","No","No",0
10287,"10511","1","Duplo","Disney Planes","2013","Skipper's Flight School",,53,29.99,39.99,39.99,39.99,"http://www.1000steine.com/brickset/images/10511-1.jpg","No","No",0
10288,"10512","1","Duplo","Jake and the Never Land Pirates","2013","Jake's Treasure Hunt",1,22,9.99,14.99,14.99,12.99,"http://www.1000steine.com/brickset/images/10512-1.jpg","No","No",0
10289,"10513","1","Duplo","Jake and the Never Land Pirates","2013","Never Land Hideout",2,37,19.99,24.99,24.99,24.99,"http://www.1000steine.com/brickset/images/10513-1.jpg","No","No",0
10290,"10514","1","Duplo","Jake and the Never Land Pirates","2013","Jake's Pirate Ship Bucky",2,56,39.99,39.99,39.99,49.99,"http://www.1000steine.com/brickset/images/10514-1.jpg","No","No",0
10059,"10515","1","Duplo","Disney Princess","2013","Ariel's Undersea Castle",1,39,19.99,29.99,29.99,29.99,"http://www.1000steine.com/brickset/images/10515-1.jpg","No","No",0
10058,"10516","1","Duplo","Disney Princess","2013","Ariel's Magical Boat Ride",2,30,14.99,14.99,17.99,19.99,"http://www.1000steine.com/brickset/images/10516-1.jpg","No","No",0
10062,"10517","1","Duplo","","2013","My First Garden",1,38,9.99,12.99,12.99,11.99,"http://www.1000steine.com/brickset/images/10517-1.jpg","No","No",0
10060,"10518","1","Duplo","Construction","2013","My First Construction Site",2,43,14.99,19.99,19.99,19.99,"http://www.1000steine.com/brickset/images/10518-1.jpg","No","No",0
9927,"10519","1","Duplo","","2013","Garbage Truck",1,16,15.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/10519-1.jpg","No","No",0
9928,"10520","1","Duplo","","2013","Big Front Loader",1,12,15.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/10520-1.jpg","No","No",0
23276,"10521","1","Duplo","","2014","Baby Calf",1,9,5.99,6.99,8.99,6.99,"http://www.1000steine.com/brickset/images/10521-1.jpg","No","No",0
23258,"10522","1","Duplo","","2014","Farm Animals",,12,8.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/10522-1.jpg","No","No",0
23249,"10524","1","Duplo","","2014","Farm Tractor",,29,16.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/10524-1.jpg","No","No",0
23257,"10525","1","Duplo","","2014","Big Farm",2,121,49.99,59.99,59.99,59.99,"http://www.1000steine.com/brickset/images/10525-1.jpg","No","No",0
23312,"10526","1","Duplo","Jake and the Never Land Pirates","2014","Peter Pan's Visit",,39,,29.99,,,,"No","No",0
23279,"10527","1","Duplo","","2014","Ambulance",1,14,12.99,14.99,17.99,14.99,"http://www.1000steine.com/brickset/images/10527-1.jpg","No","No",0
23319,"10528","1","Duplo","","2014","School Bus",,26,,19.99,,,,"No","No",0
23277,"10529","1","Duplo","","2014","Truck",1,16,12.99,14.99,17.99,14.99,"http://www.1000steine.com/brickset/images/10529-1.jpg","No","No",0
9746,"10531","1","Duplo","Disney","2012","Mickey Mouse and Friends",,65,,34.99,39.99,34.99,"http://www.1000steine.com/brickset/images/10531-1.jpg","No","No",0
23250,"10532","1","Duplo","","2014","My First Police Set",2,39,19.99,24.99,24.99,24.99,"http://www.1000steine.com/brickset/images/10532-1.jpg","No","No",0
23318,"10538","1","Duplo","","2014","Planes 1",,30,,29.99,,,,"No","No",0
23313,"10539","1","Duplo","Jake and the Never Land Pirates","2014","Beach Racing",,37,,24.99,,,,"No","No",0
23253,"10542","1","Duplo","Disney Princess","2014","Sleeping Beauty's Fairy Tale",2,55,29.99,34.99,39.99,34.99,"http://www.1000steine.com/brickset/images/10542-1.jpg","No","No",0
23402,"10543","1","Duplo","","2014","Superman's Rescue",,19,,19.99,,,"http://www.1000steine.com/brickset/images/10543-1.jpg","No","No",0
23403,"10544","1","Duplo","","2014","The Joker Challenge",,40,,29.99,,,"http://www.1000steine.com/brickset/images/10544-1.jpg","No","No",0
23404,"10545","1","Duplo","","2014","Batcave Adventure",,59,,49.99,,,"http://www.1000steine.com/brickset/images/10545-1.jpg","No","No",0
23251,"10546","1","Duplo","","2014","My First Shop",2,39,19.99,24.99,24.99,24.99,"http://www.1000steine.com/brickset/images/10546-1.jpg","No","No",0
9929,"10550","1","Duplo","Circus","2013","Circus Transport",1,9,14.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/10550-1.jpg","No","No",0
9930,"10552","1","Duplo","","2013","Creative Cars",,40,14.99,19.99,19.99,14.99,"http://www.1000steine.com/brickset/images/10552-1.jpg","No","No",0
9931,"10553","1","Duplo","","2013","Toddler Build and Play Cubes",,17,9.99,12.99,12.99,14.99,"http://www.1000steine.com/brickset/images/10553-1.jpg","No","No",0
9932,"10554","1","Duplo","","2013","Toddler Build and Pull Along",,15,14.99,14.99,14.99,19.99,"http://www.1000steine.com/brickset/images/10554-1.jpg","No","No",0
10158,"10555","1","Duplo","","2013","Creative Bucket",,65,19.99,29.99,39.99,24.99,"http://www.1000steine.com/brickset/images/10555-1.jpg","No","No",0
10291,"10556","1","Duplo","","2013","Creative Chest",2,106,39.99,44.99,49.99,39.99,"http://www.1000steine.com/brickset/images/10556-1.jpg","No","No",0
10292,"10557","1","Duplo","","2013","Giant Tower",,200,49.99,59.99,69.99,59.99,"http://www.1000steine.com/brickset/images/10557-1.jpg","No","No",0
10061,"10558","1","Duplo","","2013","Number Train",1,31,12.99,19.99,19.99,19.99,"http://www.1000steine.com/brickset/images/10558-1.jpg","No","No",0
10293,"10559","1","Duplo","","2013","A Fairy Tale",,15,9.99,12.99,15.99,14.99,"http://www.1000steine.com/brickset/images/10559-1.jpg","No","No",0
10294,"10560","1","Duplo","","2013","Peekaboo Jungle",,13,9.99,12.99,15.99,14.99,"http://www.1000steine.com/brickset/images/10560-1.jpg","No","No",0
9933,"10561","1","Duplo","","2013","Toddler Starter Building Set",,37,17.99,19.99,19.99,19.99,"http://www.1000steine.com/brickset/images/10561-1.jpg","No","No",0
23221,"10566","1","Duplo","","2014","Creative Picnic",,52,19.99,24.99,29.99,29.99,"http://www.1000steine.com/brickset/images/10566-1.jpg","No","No",0
23245,"10567","1","Duplo","","2014","Toddler Build and Boat Fun",,18,17.99,19.99,19.99,,"http://www.1000steine.com/brickset/images/10567-1.jpg","No","No",0
23314,"10568","1","Duplo","","2014","Knight Tourney",,,,,,,"http://www.1000steine.com/brickset/images/10568-1.jpg","No","No",0
23315,"10569","1","Duplo","","2014","Treasure Attack",,46,,29.99,,,"http://www.1000steine.com/brickset/images/10569-1.jpg","No","No",0
23275,"10570","1","Duplo","","2014","All-in-One Gift Set",,30,14.99,14.99,17.99,17.99,"http://www.1000steine.com/brickset/images/10570-1.jpg","No","No",0
23252,"10571","1","Duplo","","2014","All-in-One-Pink-Box-of-Fun",1,65,24.99,29.99,34.99,29.99,"http://www.1000steine.com/brickset/images/10571-1.jpg","No","No",0
23247,"10572","1","Duplo","","2014","All-in-One-Box-of-Fun",1,65,24.99,29.99,34.99,29.99,"http://www.1000steine.com/brickset/images/10572-1.jpg","No","No",0
23223,"10573","1","Duplo","","2014","Creative Animals",,25,12.99,14.99,14.99,14.99,"http://www.1000steine.com/brickset/images/10573-1.jpg","No","No",0
23246,"10574","1","Duplo","","2014","Creative Ice Cream",,24,12.99,14.99,14.99,14.99,"http://www.1000steine.com/brickset/images/10574-1.jpg","No","No",0
23248,"10575","1","Duplo","","2014","Creative Building Cube",,75,24.99,,,24.99,"http://www.1000steine.com/brickset/images/10575-1.jpg","No","No",0
23278,"10576","1","Duplo","","2014","Zoo Care",1,9,5.99,6.99,,,"http://www.1000steine.com/brickset/images/10576-1.jpg","No","No",0
23316,"10577","1","Duplo","","2014","Big Royal Castle",,,,,,,"http://www.1000steine.com/brickset/images/10577-1.jpg","No","No",0
23405,"10579","1","Duplo","","2014","Clubhouse Cafe",,16,,12.99,,,,"No","No",0
23317,"10580","1","Duplo","","2014","Deluxe Box of Fun",,95,,49.99,,,"http://www.1000steine.com/brickset/images/10580-1.jpg","No","No",0
9990,"10655","1","Bricks and More","","2013","LEGO Monster Trucks",3,197,14.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/10655-1.jpg","No","No",0
9991,"10656","1","Bricks and More","","2013","My First LEGO Princess",1,88,6.99,9.99,12.99,7.99,"http://www.1000steine.com/brickset/images/10656-1.jpg","No","No",0
9992,"10657","1","Bricks and More","","2013","My First LEGO Set",1,148,9.99,14.99,19.99,12.99,"http://www.1000steine.com/brickset/images/10657-1.jpg","No","No",0
9934,"10659","1","Bricks and More","","2013","Vehicle Suitcase",2,146,19.99,24.99,29.99,24.99,"http://www.1000steine.com/brickset/images/10659-1.jpg","No","No",0
