SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
2933,"5909","1","Adventurers","Desert","1998","Treasure Raiders",5,197,,3.75,,,"http://www.1000steine.com/brickset/images/5909-1.jpg","No","No",0
2934,"5911","1","Adventurers","Dino Island","2000","Johnny Thunder's Plane",1,22,,3,,,"http://www.1000steine.com/brickset/images/5911-1.jpg","No","No",0
2935,"5912","1","Adventurers","Dino Island","2000","Mike's Swamp Boat",1,19,,3,,,"http://www.1000steine.com/brickset/images/5912-1.jpg","No","No",0
2936,"5913","1","Adventurers","Dino Island","2000","Dr. Kilroy's Car",1,21,,3,,,"http://www.1000steine.com/brickset/images/5913-1.jpg","No","No",0
2937,"5914","1","Adventurers","Dino Island","2000","Sam Sanister and Baby T",1,21,,3,,,"http://www.1000steine.com/brickset/images/5914-1.jpg","No","No",0
2938,"5918","1","Adventurers","Desert","1998","Scorpion Tracker",1,35,,4,,,"http://www.1000steine.com/brickset/images/5918-1.jpg","No","No",0
2939,"5919","1","Adventurers","Desert","1998","The Valley of the Kings",3,164,,20,,,"http://www.1000steine.com/brickset/images/5919-1.jpg","No","No",0
2940,"5920","1","Adventurers","Dino Island","2000","Island Racer",1,50,,,,,"http://www.1000steine.com/brickset/images/5920-1.jpg","No","No",0
2941,"5921","1","Adventurers","Dino Island","2000","Research Glider",1,57,,6,,,"http://www.1000steine.com/brickset/images/5921-1.jpg","No","No",0
2942,"5923","1","Miscellaneous","Photo frames/albums","2002","Western Picture Frame",2,138,,,,,"http://www.1000steine.com/brickset/images/5923-1.jpg","No","No",0
2943,"5924","1","Miscellaneous","Photo frames/albums","2002","Castle Picture Frame",,105,,,,,"http://www.1000steine.com/brickset/images/5924-1.jpg","No","No",0
2944,"5925","1","Adventurers","Jungle","1999","Pontoon Plane",1,72,,6,,,"http://www.1000steine.com/brickset/images/5925-1.jpg","No","No",0
2945,"5927","1","Miscellaneous","Photo frames/albums","2002","Racers Picture Frame",,136,,,,,"http://www.1000steine.com/brickset/images/5927-1.jpg","No","No",0
2946,"5928","1","Adventurers","Desert","1998","Bi-Wing Baron",1,70,,6,,,"http://www.1000steine.com/brickset/images/5928-1.jpg","No","No",0
8235,"5929","1","Bricks and More","","2011","Knight and Castle Building Set",1,144,8.49,9.99,12.99,7.99,"http://www.1000steine.com/brickset/images/5929-1.jpg","No","No",0
8236,"5930","1","Bricks and More","","2011","Road Construction Building Set",1,121,8.49,9.99,12.99,7.99,"http://www.1000steine.com/brickset/images/5930-1.jpg","No","No",0
8266,"5931","1","Duplo","","2011","My First LEGO DUPLO Set",1,30,9.99,14.99,17.99,12.99,"http://www.1000steine.com/brickset/images/5931-1.jpg","No","No",0
8237,"5932","1","Bricks and More","","2011","My First LEGO Set",1,231,9.99,14.99,17.99,12.99,"http://www.1000steine.com/brickset/images/5932-1.jpg","No","No",0
8238,"5933","1","Bricks and More","","2011","Airport Building Set",2,310,19.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/5933-1.jpg","No","No",0
2947,"5934","1","Adventurers","Dino Island","2000","Dino Explorer",2,90,,15,,,"http://www.1000steine.com/brickset/images/5934-1.jpg","No","No",0
2948,"5935","1","Adventurers","Dino Island","2000","Island Hopper",1,205,,20,,,"http://www.1000steine.com/brickset/images/5935-1.jpg","No","No",0
2949,"5936","1","Adventurers","Jungle","1999","Spider's Secret",3,128,,12,,,"http://www.1000steine.com/brickset/images/5936-1.jpg","No","No",0
2950,"5938","1","Adventurers","Desert","1998","Oasis Ambush",3,77,,8,,,"http://www.1000steine.com/brickset/images/5938-1.jpg","No","No",0
2951,"5940","1","Belville","","2004","Doll House",3,203,39.99,60,,,"http://www.1000steine.com/brickset/images/5940-1.jpg","No","No",0
2952,"5941","1","Belville","","2004","Riding School",2,179,29.99,47,,,"http://www.1000steine.com/brickset/images/5941-1.jpg","No","No",0
2953,"5942","1","Belville","","2004","Pop Studio",1,102,14.99,22.99,,,"http://www.1000steine.com/brickset/images/5942-1.jpg","No","No",0
2954,"5943","1","Belville","","2004","Interior Designer",1,96,7.99,10,,,"http://www.1000steine.com/brickset/images/5943-1.jpg","No","No",0
2955,"5944","1","Belville","","2004","Cat Show",,31,4.99,6,,,"http://www.1000steine.com/brickset/images/5944-1.jpg","No","No",0
8329,"5945","1","Duplo","Winnie the Pooh","2011","Winnie the Pooh's Picnic",1,13,8.49,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/5945-1.jpg","No","No",0
8330,"5946","1","Duplo","Winnie the Pooh","2011","Tigger's Expedition",2,26,18.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/5946-1.jpg","No","No",0
8331,"5947","1","Duplo","Winnie the Pooh","2011","Winnie the Pooh's House",3,40,30.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/5947-1.jpg","No","No",0
2956,"5948","1","Adventurers","Desert","1998","Desert Expedition",5,196,,20,,,"http://www.1000steine.com/brickset/images/5948-1.jpg","No","No",0
2957,"5950","1","Dinosaurs","","2001","Baby Ankylosaurus",,37,,,,,"http://www.1000steine.com/brickset/images/5950-1.jpg","No","No",0
2958,"5951","1","Dinosaurs","","2001","Baby Iguanodon",,23,,,,,"http://www.1000steine.com/brickset/images/5951-1.jpg","No","No",0
2959,"5952","1","Dinosaurs","","2001","Baby Brachiosaurus",,31,,,,,"http://www.1000steine.com/brickset/images/5952-1.jpg","No","No",0
2960,"5953","1","Dinosaurs","","2001","Baby Dimetrodon",,20,,,,,"http://www.1000steine.com/brickset/images/5953-1.jpg","No","No",0
2961,"5955","1","Adventurers","Dino Island","2000","All Terrain Trapper",3,185,,30,,,"http://www.1000steine.com/brickset/images/5955-1.jpg","No","No",0
2962,"5956","1","Adventurers","Jungle","1999","Expedition Balloon",4,175,,20,,,"http://www.1000steine.com/brickset/images/5956-1.jpg","No","No",0
2963,"5958","1","Adventurers","Desert","1998","Mummy's Tomb",4,260,,30,,,"http://www.1000steine.com/brickset/images/5958-1.jpg","No","No",0
9770,"5959","1","Duplo","","2012","{jet bike patrol}",,,,,,,,"No","No",0
4657,"5960","1","Belville","","2005","The Mermaid Castle",3,237,49.99,70,,,"http://www.1000steine.com/brickset/images/5960-1.jpg","No","No",0
4658,"5961","1","Belville","","2005","Snow Queen",1,59,9.99,20,,,"http://www.1000steine.com/brickset/images/5961-1.jpg","No","No",0
4659,"5962","1","Belville","","2005","The Tinderbox",1,82,9.99,20,,,"http://www.1000steine.com/brickset/images/5962-1.jpg","No","No",0
4660,"5963","1","Belville","","2005","The Princess and the Pea",1,55,9.99,19.99,,,"http://www.1000steine.com/brickset/images/5963-1.jpg","No","No",0
4661,"5964","1","Belville","","2005","Thumbelina",1,49,4.99,6,,,"http://www.1000steine.com/brickset/images/5964-1.jpg","No","No",0
5385,"5965","1","Exo-Force","Original","2006","Silver Bad Guy",,24,,,,,"http://www.1000steine.com/brickset/images/5965-1.jpg","No","No",0
5386,"5966","1","Exo-Force","Original","2006","White Good Guy",1,22,1.49,,,,"http://www.1000steine.com/brickset/images/5966-1.jpg","No","No",0
5387,"5967","1","Exo-Force","Original","2006","Red Good Guy",1,22,,,,,"http://www.1000steine.com/brickset/images/5967-1.jpg","No","No",0
6917,"5969","1","Space","Space Police 3","2009","Squidman Escape",2,42,4.99,5.99,7.99,,"http://www.1000steine.com/brickset/images/5969-1.jpg","No","No",0
6918,"5970","1","Space","Space Police 3","2009","Freeze Ray Frenzy",2,80,9.99,9.99,,,"http://www.1000steine.com/brickset/images/5970-1.jpg","No","No",0
6919,"5971","1","Space","Space Police 3","2009","Gold Heist",2,205,17.99,19.99,,,"http://www.1000steine.com/brickset/images/5971-1.jpg","No","No",0
6920,"5972","1","Space","Space Police 3","2009","Container Heist",2,282,24.99,29.99,,,"http://www.1000steine.com/brickset/images/5972-1.jpg","No","No",0
6921,"5973","1","Space","Space Police 3","2009","Hyperspeed Pursuit",3,456,39.99,49.99,64.99,,"http://www.1000steine.com/brickset/images/5973-1.jpg","No","No",0
6922,"5974","1","Space","Space Police 3","2009","Galactic Enforcer",7,825,64.99,99.99,129.99,,"http://www.1000steine.com/brickset/images/5974-1.jpg","No","No",0
2964,"5975","1","Adventurers","Dino Island","2000","T-Rex Transport",5,321,,50,,,"http://www.1000steine.com/brickset/images/5975-1.jpg","No","No",0
2965,"5976","1","Adventurers","Jungle","1999","River Expedition",7,318,,50,,,"http://www.1000steine.com/brickset/images/5976-1.jpg","No","No",0
6664,"5977","1","Belville","","2001","Travel Friends (In-flight)",,17,,,,,"http://www.1000steine.com/brickset/images/5977-1.jpg","No","No",0
2966,"5978","1","Adventurers","Desert","1998","Sphinx Secret Surprise",7,347,,50,,,"http://www.1000steine.com/brickset/images/5978-1.jpg","No","No",0
6960,"5979","1","Space","Space Police 3","2009","Max Security Transport",3,330,29.35,39.99,,,"http://www.1000steine.com/brickset/images/5979-1.jpg","No","No",0
6961,"5980","1","Space","Space Police 3","2009","Squidman's Pitstop",4,389,34.25,49.99,,,"http://www.1000steine.com/brickset/images/5980-1.jpg","No","No",0
7306,"5981","1","Space","Space Police 3","2010","Raid VPR",2,69,7.99,9.99,12.99,,"http://www.1000steine.com/brickset/images/5981-1.jpg","No","No",0
