SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
4641,"8650","1","Racers","Power Racers","2005","Furious Slammer Racer",,254,14.99,20,,,"http://www.1000steine.com/brickset/images/8650-1.jpg","No","No",0
4749,"8651","1","Racers","Power Racers","2005","Jumping Giant",,242,17.99,20,,,"http://www.1000steine.com/brickset/images/8651-1.jpg","No","No",0
4628,"8652","1","Racers","Ferrari","2005","Enzo Ferrari 1:17",,477,29.99,40,,,"http://www.1000steine.com/brickset/images/8652-1.jpg","No","No",0
4669,"8653","1","Racers","Ferrari","2005","Enzo Ferrari 1:10",,1360,79.99,100,,,"http://www.1000steine.com/brickset/images/8653-1.jpg","No","No",0
4670,"8654","1","Racers","Ferrari","2005","Scuderia Ferrari Truck",6,813,49.99,79.99,,,"http://www.1000steine.com/brickset/images/8654-1.jpg","No","No",0
4750,"8655","1","Racers","Tiny Turbos","2005","RX-Sprinter",,58,2.99,4,,,"http://www.1000steine.com/brickset/images/8655-1.jpg","No","No",0
4751,"8656","1","Racers","Tiny Turbos","2005","F6 Truck",,47,2.99,4,,,"http://www.1000steine.com/brickset/images/8656-1.jpg","No","No",0
4752,"8657","1","Racers","Tiny Turbos","2005","ATR 4",,39,2.99,4,,,"http://www.1000steine.com/brickset/images/8657-1.jpg","No","No",0
4753,"8658","1","Racers","Tiny Turbos","2005","Big Bling Wheelie",,32,2.99,4,,,"http://www.1000steine.com/brickset/images/8658-1.jpg","No","No",0
4429,"8660","1","Technic","Arctic","1986","Arctic Rescue Unit",2,385,,,,,"http://www.1000steine.com/brickset/images/8660-1.jpg","No","No",0
5217,"8661","1","Racers","Tiny Turbos","2006","Carbon Star",,44,2.99,4,,,"http://www.1000steine.com/brickset/images/8661-1.jpg","No","No",0
5318,"8662","1","Racers","Tiny Turbos","2006","Blue Renegade",,49,2.99,4,,,"http://www.1000steine.com/brickset/images/8662-1.jpg","No","No",0
5218,"8663","1","Racers","Tiny Turbos","2006","Fat Trax",,42,2.99,4,,,"http://www.1000steine.com/brickset/images/8663-1.jpg","No","No",0
5219,"8664","1","Racers","Tiny Turbos","2006","Road Hero",,55,2.99,4,,,"http://www.1000steine.com/brickset/images/8664-1.jpg","No","No",0
5319,"8665","1","Racers","Tiny Turbos","2006","Highway Enforcer",,52,2.99,4,,,"http://www.1000steine.com/brickset/images/8665-1.jpg","No","No",0
5220,"8666","1","Racers","Tiny Turbos","2006","Tuner X",,61,2.99,4,,,"http://www.1000steine.com/brickset/images/8666-1.jpg","No","No",0
5112,"8667","1","Racers","Power Racers","2006","Action Wheeler",,79,6.99,10,,,"http://www.1000steine.com/brickset/images/8667-1.jpg","No","No",0
5113,"8668","1","Racers","Power Racers","2006","Side Rider",,111,6.99,10,,,"http://www.1000steine.com/brickset/images/8668-1.jpg","No","No",0
5114,"8669","1","Racers","Power Racers","2006","Fire Spinner",,113,6.99,10,,,"http://www.1000steine.com/brickset/images/8669-1.jpg","No","No",0
5115,"8670","1","Racers","Power Racers","2006","Jump Master",,105,6.99,10,,,"http://www.1000steine.com/brickset/images/8670-1.jpg","No","No",0
5116,"8671","1","Racers","Ferrari","2006","Ferrari 430 Spider 1:17",,559,29.99,39.99,,,"http://www.1000steine.com/brickset/images/8671-1.jpg","No","No",0
5117,"8672","1","Racers","Ferrari","2006","Ferrari Finish Line",10,573,39.99,60,,,"http://www.1000steine.com/brickset/images/8672-1.jpg","No","No",0
5118,"8673","1","Racers","Ferrari","2006","Ferrari F1 Fuel Stop",5,189,14.99,19.99,,,"http://www.1000steine.com/brickset/images/8673-1.jpg","No","No",0
5360,"8674","1","Racers","Ferrari","2006","Ferrari F1 Racer 1:8",,1246,99.99,139.99,,,"http://www.1000steine.com/brickset/images/8674-1.jpg","No","No",0
5366,"8675","1","Racers","Outdoor RC","2006","Outdoor Challenger",,104,99.99,160,,,"http://www.1000steine.com/brickset/images/8675-1.jpg","No","No",0
5359,"8676","1","Racers","Outdoor RC","2006","Sunset Cruiser",,58,39.99,60,,,"http://www.1000steine.com/brickset/images/8676-1.jpg","No","No",0
8608,"8677","1","Cars","","2011","Ultimate Build Mater",,288,25.53,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/8677-1.jpg","No","No",0
8609,"8678","1","Cars","","2011","Ultimate Build Francesco",,196,25.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/8678-1.jpg","No","No",0
8610,"8679","1","Cars","","2011","Tokyo International Circuit",,842,81.99,89.99,119.99,89.99,"http://www.1000steine.com/brickset/images/8679-1.jpg","No","No",0
4430,"8680","1","Technic","Arctic","1986","Arctic Rescue Base",2,523,,,,,"http://www.1000steine.com/brickset/images/8680-1.jpg","No","No",0
