SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
7120,"66307","1","City","Product Collection","2009","City Super Pack 3 in 1",,246,,,,,"http://www.1000steine.com/brickset/images/66307-1.jpg","No","No",0
7547,"66308","1","Star Wars","Product Collection","2009","3 in 1 Superpack",,414,,,,,"http://www.1000steine.com/brickset/images/66308-1.jpg","No","No",0
14707,"66309","1","Pirates","Product Collection","2009","Bonus/Value Pack",,123,,,,,,"No","No",0
7716,"66310","1","Duplo","Product Collection","2010","Bonus/Value Pack",,,,,,,,"No","No",0
7305,"66318","1","Technic","Product Collection","2009","Super Pack 4 in 1",,984,,,,,"http://www.1000steine.com/brickset/images/66318-1.jpg","No","No",0
7566,"66319","1","Power Miners","Product Collection","2009","Power Miners Super Pack 3 in 1",,928,,,,,"http://www.1000steine.com/brickset/images/66319-1.jpg","No","No",0
7548,"66320","1","Duplo","Product Collection","2009","Zoo Super Pack",,95,,,,,"http://www.1000steine.com/brickset/images/66320-1.jpg","No","No",0
13317,"66321","1","Duplo","Product Collection","2009","Bonus/Value Pack",,125,,,,,,"No","No",0
8118,"66325","1","City","Product Collection","2009","City Super Pack 4 in 1",,1267,,,,,"http://www.1000steine.com/brickset/images/66325-1.jpg","No","No",0
8119,"66326","1","City","Product Collection","2009","City Super Pack 4 in 1",,501,,,,,"http://www.1000steine.com/brickset/images/66326-1.jpg","No","No",0
7549,"66328","1","City","Product Collection","2008","City Super Pack 6 in 1",,367,,,,,"http://www.1000steine.com/brickset/images/66328-1.jpg","No","No",0
8124,"66329","1","City","Product Collection","2009","City Super Pack 3 in 1",,284,,,,,"http://www.1000steine.com/brickset/images/66329-1.jpg","No","No",0
7550,"66330","1","City","Product Collection","2008","City Super Pack 5 in 1",,984,,,,,"http://www.1000steine.com/brickset/images/66330-1.jpg","No","No",0
8022,"66331","1","City","Product Collection","2009","City Super Pack 3 in 1",,1219,,,,,"http://www.1000steine.com/brickset/images/66331-1.jpg","No","No",0
13318,"66332","1","Duplo","Product Collection","2007","Bonus/Value Pack",,40,,,,,,"No","No",0
10814,"66333","1","Bionicle","Product Collection","2009","Bonus/Value Pack",,107,,,,,,"No","No",0
10816,"66334","1","Bionicle","Product Collection","2009","Bonus/Value Pack",,95,,,,,,"No","No",0
10818,"66335","1","Bionicle","Product Collection","2009","Bonus/Value Pack",,107,,,,,,"No","No",0
11279,"66340","1","Bricks and More","Product Collection","2009","Bonus/Value Pack",,516,,,,,,"No","No",0
7744,"66341","1","Star Wars","Product Collection","2010","Star Wars Super Pack 3 in 1",,342,,,,,"http://www.1000steine.com/brickset/images/66341-1.jpg","No","No",0
8125,"66342","1","City","Product Collection","2010","City Super Pack 3 in 1",,565,,,,,"http://www.1000steine.com/brickset/images/66342-1.jpg","No","No",0
8429,"66344","1","Duplo","Product Collection","2010","Duplo Super Pack",,33,,,,,"http://www.1000steine.com/brickset/images/66344-1.jpg","No","No",0
8121,"66345","1","City","Product Collection","2010","City Super Pack 4 in 1",,296,,,,,"http://www.1000steine.com/brickset/images/66345-1.jpg","No","No",0
8737,"66357","1","City","Product Collection","2010","City Super Pack 4 in 1",,1053,,,,,"http://www.1000steine.com/brickset/images/66357-1.jpg","No","No",0
8123,"66358","1","City","Product Collection","2010","City Super Pack 3 in 1",,510,,,,,"http://www.1000steine.com/brickset/images/66358-1.jpg","No","No",0
8112,"66359","1","Technic","Product Collection","2010","Super Pack 4 in 1",,804,,,,,"http://www.1000steine.com/brickset/images/66359-1.jpg","No","No",0
8479,"66360","1","City","Product Collection","2010","City Super Pack 4 in 1",,871,,,,,"http://www.1000steine.com/brickset/images/66360-1.jpg","No","No",0
13319,"66361","1","Duplo","Product Collection","2008","Bonus/Value Pack",,64,,,,,,"No","No",0
