SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
22446,"4827","1","Duplo","","2001","Medium Bucket",1,44,,,,,,"No","No",0
5704,"4828","1","Duplo","Princess Castle","2007","Princess Royal Stables",2,49,34.99,39.99,,,"http://www.1000steine.com/brickset/images/4828-1.jpg","No","No",0
2362,"4830","1","Duplo","","2001","Medium Bucket",1,51,,,,,,"No","No",0
22447,"4836","1","Duplo","","2001","Medium Bucket",1,50,,,,,,"No","No",0
6295,"4837","1","Creator","","2008","Mini Trains",,73,3.89,4.99,,,"http://www.1000steine.com/brickset/images/4837-1.jpg","No","No",0
6294,"4838","1","Creator","","2008","Mini Vehicles",,79,3.89,4.99,,,"http://www.1000steine.com/brickset/images/4838-1.jpg","No","No",0
2363,"4839","1","Duplo","","2000","Duplo Bucket",,69,,,,,"http://www.1000steine.com/brickset/images/4839-1.jpg","No","No",0
7689,"4840","1","Harry Potter","Half-Blood Prince","2010","The Burrow",6,568,61.99,59.99,79.99,69.99,"http://www.1000steine.com/brickset/images/4840-1.jpg","No","No",0
7690,"4841","1","Harry Potter","General","2010","Hogwarts Express",5,646,81.99,79.99,109.99,79.99,"http://www.1000steine.com/brickset/images/4841-1.jpg","No","No",0
7691,"4842","1","Harry Potter","General","2010","Hogwarts Castle",11,1290,102.99,129.99,174.99,129.99,"http://www.1000steine.com/brickset/images/4842-1.jpg","No","No",0
2364,"4850","1","Spider-Man","","2003","Spider-Man's first chase",3,191,17.99,20,,,"http://www.1000steine.com/brickset/images/4850-1.jpg","No","No",0
2365,"4851","1","Spider-Man","","2003","Spider-Man and Green Goblin -- The origins",6,218,24.99,30,,,"http://www.1000steine.com/brickset/images/4851-1.jpg","No","No",0
2366,"4852","1","Spider-Man","","2003","Spider-Man vs. Green Goblin -- The final showdown",4,360,44.99,50,,,"http://www.1000steine.com/brickset/images/4852-1.jpg","No","No",0
2367,"4853","1","Spider-Man","","2004","Spider-Man's Street Chase",3,73,7.99,10,,,"http://www.1000steine.com/brickset/images/4853-1.jpg","No","No",0
2368,"4854","1","Spider-Man","","2004","Doc Ock's Bank Robbery",5,174,17.99,20,,,"http://www.1000steine.com/brickset/images/4854-1.jpg","No","No",0
2369,"4855","1","Spider-Man","","2004","Spider-Man's Train Rescue",4,299,29.99,30,,,"http://www.1000steine.com/brickset/images/4855-1.jpg","No","No",0
2370,"4856","1","Spider-Man","","2004","Doc Ock's Hideout",5,486,39.99,50,,,"http://www.1000steine.com/brickset/images/4856-1.jpg","No","No",0
2371,"4857","1","Spider-Man","","2004","Doc Ock's Fusion Lab",4,237,17.99,20,,,"http://www.1000steine.com/brickset/images/4857-1.jpg","No","No",0
2372,"4858","1","4 Juniors","Spider-Man","2004","Doc Ock's Crime Spree",3,55,12.99,15,,,"http://www.1000steine.com/brickset/images/4858-1.jpg","No","No",0
2373,"4860","1","4 Juniors","Spider-Man","2004","Doc Ock's Cafe Attack",3,130,24.99,30,,,"http://www.1000steine.com/brickset/images/4860-1.jpg","No","No",0
6101,"4861","1","Duplo","LEGO Ville","2007","Police Boat",3,27,19.55,24.99,,,"http://www.1000steine.com/brickset/images/4861-1.jpg","No","No",0
