SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
3241,"6386","1","Town","Police","1986","Police Command Base",4,381,,,,,"http://www.1000steine.com/brickset/images/6386-1.jpg","No","No",0
3242,"6387","1","Town","Coastguard","1989","Coastal Rescue Base",4,374,,35,,,"http://www.1000steine.com/brickset/images/6387-1.jpg","No","No",0
3243,"6388","1","Town","Leisure","1989","Holiday Home with Campervan",4,353,,,,,"http://www.1000steine.com/brickset/images/6388-1.jpg","No","No",0
3244,"6389","1","Town","Fire","1990","Fire Control Center",4,533,,52,,,"http://www.1000steine.com/brickset/images/6389-1.jpg","No","No",0
3246,"6390","1","Town","Shops and Services","1980","Main Street",8,591,,40,,,"http://www.1000steine.com/brickset/images/6390-1.jpg","No","No",0
3247,"6391","1","Town","Shops and Services","1984","Cargo Center",5,553,,43,,,"http://www.1000steine.com/brickset/images/6391-1.jpg","No","No",0
3248,"6392","1","Town","Flight","1985","Airport",8,530,,52.75,,,"http://www.1000steine.com/brickset/images/6392-1.jpg","No","No",0
3249,"6393","1","Town","Shops and Services","1987","Big Rig Truck Stop",5,621,,52.75,,,"http://www.1000steine.com/brickset/images/6393-1.jpg","No","No",0
3250,"6394","1","Town","Shops and Services","1988","Metro Park & Service Tower",6,620,,58.25,,,"http://www.1000steine.com/brickset/images/6394-1.jpg","No","No",0
3251,"6395","1","Town","Racing","1988","Victory Lap Raceway",13,606,,58.25,,,"http://www.1000steine.com/brickset/images/6395-1.jpg","No","No",0
3252,"6396","1","Town","Flight","1990","International Jetport",8,541,,69.75,,,"http://www.1000steine.com/brickset/images/6396-1.jpg","No","No",0
3253,"6397","1","Town","Shops and Services","1992","Gas N' Wash Express",3,470,,52,,,"http://www.1000steine.com/brickset/images/6397-1.jpg","No","No",0
3254,"6398","1","Town","Police","1993","Central Precinct HQ",5,615,,73,,,"http://www.1000steine.com/brickset/images/6398-1.jpg","No","No",0
3255,"6399","1","Town","Monorail","1990","Airport Shuttle",9,767,,140,,,"http://www.1000steine.com/brickset/images/6399-1.jpg","No","No",0
3257,"6400","1","Town","Racing","1997","Go-Kart",1,23,,,,,"http://www.1000steine.com/brickset/images/6400-1.jpg","No","No",0
3258,"6401","1","Town","Paradisa","1992","Seaside Cabana",2,45,,6.75,,,"http://www.1000steine.com/brickset/images/6401-1.jpg","No","No",0
3259,"6402","1","Town","Paradisa","1994","Sidewalk Café",2,47,,7.25,,,"http://www.1000steine.com/brickset/images/6402-1.jpg","No","No",0
3260,"6403","1","Town","Paradisa","1993","Paradise Playground",3,94,,13.25,,,"http://www.1000steine.com/brickset/images/6403-1.jpg","No","No",0
3261,"6404","1","Town","Paradisa","1996","Carriage Ride",2,62,,8.75,,,"http://www.1000steine.com/brickset/images/6404-1.jpg","No","No",0
3262,"6405","1","Town","Paradisa","1992","Sunset Stables",2,133,,16,,,"http://www.1000steine.com/brickset/images/6405-1.jpg","No","No",0
3263,"6406","1","Town","Racing","1997","Go-Kart",1,23,,2,,,"http://www.1000steine.com/brickset/images/6406-1.jpg","No","No",0
3264,"6407","1","Town","Fire","1997","Fire Chief",1,26,,5.5,,,"http://www.1000steine.com/brickset/images/6407-1.jpg","No","No",0
3265,"6409","1","Town","Paradisa","1993","Island Arcade",5,145,,21,,,"http://www.1000steine.com/brickset/images/6409-1.jpg","No","No",0
3267,"6410","1","Town","Paradisa","1994","Cabana Beach",4,152,,25.5,,,"http://www.1000steine.com/brickset/images/6410-1.jpg","No","No",0
3268,"6411","1","Town","Paradisa","1992","Sand Dollar Café",5,168,,29.75,,,"http://www.1000steine.com/brickset/images/6411-1.jpg","No","No",0
3269,"6414","1","Town","Paradisa","1995","Dolphin Point",4,207,,33,,,"http://www.1000steine.com/brickset/images/6414-1.jpg","No","No",0
3270,"6415","1","Town","Res-Q","1998","Res-Q Jet-Ski",1,18,,,,,"http://www.1000steine.com/brickset/images/6415-1.jpg","No","No",0
3271,"6416","1","Town","Paradisa","1992","Poolside Paradise",4,229,,38.5,,,"http://www.1000steine.com/brickset/images/6416-1.jpg","No","No",0
3272,"6417","1","Town","Paradisa","1997","Show Jumping Event",1,36,,4,,,"http://www.1000steine.com/brickset/images/6417-1.jpg","No","No",0
3273,"6418","1","Town","Paradisa","1996","Country Club",5,280,,42,,,"http://www.1000steine.com/brickset/images/6418-1.jpg","No","No",0
3274,"6419","1","Town","Paradisa","1992","Rolling Acres Ranch",3,364,,46,,,"http://www.1000steine.com/brickset/images/6419-1.jpg","No","No",0
3276,"6420","1","Town","Postal","1998","Mail Carrier",1,12,,2,,,"http://www.1000steine.com/brickset/images/6420-1.jpg","No","No",0
3277,"6422","1","Town","Maintenance","1998","Telephone Repair",1,43,,8.75,,,"http://www.1000steine.com/brickset/images/6422-1.jpg","No","No",0
3278,"6423","1","Town","City","2000","Mini Tow Truck",1,35,,5,,,"http://www.1000steine.com/brickset/images/6423-1.jpg","No","No",0
3279,"6424","1","Town","Vehicles","1998","Rig Racers",3,101,,20,,,"http://www.1000steine.com/brickset/images/6424-1.jpg","No","No",0
3280,"6425","1","Town","City","1999","TV Chopper",1,37,,4,,,"http://www.1000steine.com/brickset/images/6425-1.jpg","No","No",0
3281,"6426","1","Town","Shops and Services","1998","Super Cycle Center",4,137,,30,,,"http://www.1000steine.com/brickset/images/6426-1.jpg","No","No",0
3282,"6427","1","Town","City","1999","Road Signs",,43,,6,,,"http://www.1000steine.com/brickset/images/6427-1.jpg","No","No",0
3283,"6428","1","Town","Res-Q","1998","Wave Saver",1,18,,2,,,"http://www.1000steine.com/brickset/images/6428-1.jpg","No","No",0
3284,"6429","1","Town","City","1999","Blaze Responder",2,45,,13,,,"http://www.1000steine.com/brickset/images/6429-1.jpg","No","No",0
3286,"6430","1","Town","Police","1991","Night Patroller",1,140,,25,,,"http://www.1000steine.com/brickset/images/6430-1.jpg","No","No",0
3287,"6431","1","Town","Res-Q","1998","Road Rescue",1,48,,4,,,"http://www.1000steine.com/brickset/images/6431-1.jpg","No","No",0
3288,"6432","1","Town","City","1999","Speedway Transport",2,134,,22,,,"http://www.1000steine.com/brickset/images/6432-1.jpg","No","No",0
3289,"6433","1","Town","City","1999","Coast Watch",3,90,,30,,,"http://www.1000steine.com/brickset/images/6433-1.jpg","No","No",0
3290,"6434","1","Town","City","1999","Roadside Repair",5,210,,50,,,"http://www.1000steine.com/brickset/images/6434-1.jpg","No","No",0
3291,"6435","1","Town","City","1999","Coast Guard HQ",6,219,,66,,,"http://www.1000steine.com/brickset/images/6435-1.jpg","No","No",0
3292,"6436","1","Town","City","1999","Go-Kart",1,22,,,,,"http://www.1000steine.com/brickset/images/6436-1.jpg","No","No",0
3293,"6437","1","Town","City","1999","Beach Buggy",1,28,,3,,,"http://www.1000steine.com/brickset/images/6437-1.jpg","No","No",0
3294,"6439","1","Town","City","1999","Mini Dumper",1,30,,3,,,"http://www.1000steine.com/brickset/images/6439-1.jpg","No","No",0
3296,"6440","1","Town","Fire","1991","Jetport Fire Squad",2,159,,27.5,,,"http://www.1000steine.com/brickset/images/6440-1.jpg","No","No",0
3297,"6441","1","Town","Divers","1997","Deep Sea Refuge",5,449,,60,,,"http://www.1000steine.com/brickset/images/6441-1.jpg","No","No",0
3298,"6442","1","Town","Divers","1997","Sting Ray Explorer",3,152,,20,,,"http://www.1000steine.com/brickset/images/6442-1.jpg","No","No",0
3299,"6444","1","Town","Outback","1997","Outback Airstrip",3,167,,20,,,"http://www.1000steine.com/brickset/images/6444-1.jpg","No","No",0
3300,"6445","1","Town","Res-Q","1998","Emergency Evac",1,101,,8,,,"http://www.1000steine.com/brickset/images/6445-1.jpg","No","No",0
3301,"6446","1","Town","City","1999","Crane Truck",1,26,,,,,"http://www.1000steine.com/brickset/images/6446-1.jpg","No","No",0
3302,"6447","1","Town","City","1999","Dumper",2,49,,,,,"http://www.1000steine.com/brickset/images/6447-1.jpg","No","No",0
3304,"6450","1","Town","Police","1986","Mobile Police Truck",1,84,,,,,"http://www.1000steine.com/brickset/images/6450-1.jpg","No","No",0
3305,"6451","1","Town","Res-Q","1998","River Response",3,153,,20,,,"http://www.1000steine.com/brickset/images/6451-1.jpg","No","No",0
3306,"6452","1","Town","Space Port","1999","Mini Rocket Launcher",1,32,,3,,,"http://www.1000steine.com/brickset/images/6452-1.jpg","No","No",0
3307,"6453","1","Town","Space Port","1999","Com-Link Cruiser",1,60,,6,,,"http://www.1000steine.com/brickset/images/6453-1.jpg","No","No",0
3308,"6454","1","Town","Space Port","1999","Countdown Corner",1,133,,20,,,"http://www.1000steine.com/brickset/images/6454-1.jpg","No","No",0
3309,"6455","1","Town","Space Port","1999","Space Simulation Station",3,245,,30,,,"http://www.1000steine.com/brickset/images/6455-1.jpg","No","No",0
3310,"6456","1","Town","Space Port","1999","Mission Control",4,494,,80,,,"http://www.1000steine.com/brickset/images/6456-1.jpg","No","No",0
3311,"6457","1","Town","Space Port","1999","Astronaut Figure",1,18,,2,,,"http://www.1000steine.com/brickset/images/6457-1.jpg","No","No",0
3312,"6458","1","Town","Space Port","1999","Satellite with Astronaut",1,32,,3,,,"http://www.1000steine.com/brickset/images/6458-1.jpg","No","No",0
