SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
7374,"371","1","LEGOLAND","Large Vehicle","1971","Tipper Truck",,48,0.88,14,,,"http://www.1000steine.com/brickset/images/371-1.jpg","No","No",0
8775,"371","2","Samsonite","Model Maker","1968","Motorized Truck Set",,325,,12.99,,,"http://www.1000steine.com/brickset/images/371-2.jpg","No","No",0
5400,"371","3","LEGOLAND","Town","1977","Sea Plane",2,47,,,,,"http://www.1000steine.com/brickset/images/371-3.jpg","No","No",0
1766,"372","1","Universal Building Set","","1977","Texas Rangers",,249,,,,,"http://www.1000steine.com/brickset/images/372-1.jpg","No","No",0
7375,"372","2","LEGOLAND","Large Vehicle","1971","Tow Truck",,54,0.95,,,,"http://www.1000steine.com/brickset/images/372-2.jpg","No","No",0
6731,"373","1","LEGOLAND","Boats","1977","Offshore Rig with Fuel Tanker",3,460,,,,,"http://www.1000steine.com/brickset/images/373-1.jpg","No","No",0
7376,"373","2","LEGOLAND","Large Vehicle","1971","Ambulance",,65,1.1,,,,"http://www.1000steine.com/brickset/images/373-2.jpg","No","No",0
1785,"374","1","Town","Classic","1978","Fire Station",4,349,,,,,"http://www.1000steine.com/brickset/images/374-1.jpg","No","No",0
7377,"374","2","LEGOLAND","Large Vehicle","1971","Fire Engine",,74,1.18,,,,"http://www.1000steine.com/brickset/images/374-2.jpg","No","No",0
22676,"375","1","Samsonite","Basic","1965","Medium Basic Set",,375,,8.95,,,"http://www.1000steine.com/brickset/images/375-1.jpg","No","No",0
1795,"375","2","Castle","Classic","1978","Castle",14,767,,,,,"http://www.1000steine.com/brickset/images/375-2.jpg","No","No",0
7378,"375","3","LEGOLAND","Large Vehicle","1971","Refrigerator Truck and Trailer",,128,1.55,,,,"http://www.1000steine.com/brickset/images/375-3.jpg","No","No",0
7379,"376","1","LEGOLAND","Large Vehicle","1971","Low loader with Excavator",,92,1.75,,,,,"No","No",0
1805,"376","2","Town","Classic","1978","House with Garden",2,91,,,,,"http://www.1000steine.com/brickset/images/376-2.jpg","No","No",0
1809,"377","1","Town","Classic","1978","Shell Service Station",2,90,,,,,"http://www.1000steine.com/brickset/images/377-1.jpg","No","No",0
6484,"377","2","LEGOLAND","Large Vehicle","1971","Crane and Float Truck",,91,1.85,,,,"http://www.1000steine.com/brickset/images/377-2.jpg","No","No",0
7402,"378","1","LEGOLAND","Large Vehicle","1972","Tractor",,36,,,,,"http://www.1000steine.com/brickset/images/378-1.jpg","No","No",0
1817,"379","1","Town","Classic","1979","Bus Station",4,172,,,,,"http://www.1000steine.com/brickset/images/379-1.jpg","No","No",0
5089,"379","2","LEGOLAND","","1972","Car and Caravan",,93,,,,,"http://www.1000steine.com/brickset/images/379-2.jpg","No","No",0
7380,"380","1","LEGOLAND","Building","1971","Village Set",,485,5.9,,,,"http://www.1000steine.com/brickset/images/380-1.jpg","No","No",0
6730,"381","1","LEGOLAND","Vehicle","1973","Lorry and Fork Lift Truck",,86,1.25,,,,"http://www.1000steine.com/brickset/images/381-1.jpg","No","No",0
1835,"381","2","Town","Classic","1979","Police Headquarters",4,372,,,,,"http://www.1000steine.com/brickset/images/381-2.jpg","No","No",0
7943,"382","1","LEGOLAND","","1973","Breakdown Truck and Car",,91,1.65,,,,"http://www.1000steine.com/brickset/images/382-1.jpg","No","No",0
7951,"383","1","LEGOLAND","","1973","Truck with Excavator",,112,1.95,,,,"http://www.1000steine.com/brickset/images/383-1.jpg","No","No",0
1836,"383","2","Castle","Classic","1979","Knight's Joust",6,102,,,,,"http://www.1000steine.com/brickset/images/383-2.jpg","No","No",0
5407,"384","1","LEGOLAND","Town","1973","London Bus",,110,1.65,,,,"http://www.1000steine.com/brickset/images/384-1.jpg","No","No",0
5216,"385","1","LEGOLAND","Town","1976","Jeep with Steering",,57,,,,,"http://www.1000steine.com/brickset/images/385-1.jpg","No","No",0
1837,"385","2","Basic","","1990","Basic Building Set, 3+",2,438,,,,,"http://www.1000steine.com/brickset/images/385-2.jpg","No","No",0
5106,"386","1","LEGOLAND","","1976","Air Ambulance",3,151,,,,,"http://www.1000steine.com/brickset/images/386-1.jpg","No","No",0
7992,"387","1","LEGOLAND","","1976","Excavator and Dumper",,159,,,,,"http://www.1000steine.com/brickset/images/387-1.jpg","No","No",0
9777,"390","1","Basic","Universal Building Set","1986","Helicopter",1,24,,,,,"http://www.1000steine.com/brickset/images/390-1.jpg","No","No",0
6024,"390","2","Hobby Set","","1975","1913 Cadillac",,200,2.55,,,,"http://www.1000steine.com/brickset/images/390-2.jpg","No","No",0
6025,"391","1","Hobby Set","","1975","1926 Renault",,237,3.4,,,,"http://www.1000steine.com/brickset/images/391-1.jpg","No","No",0
23655,"391","2","Basic","","1986","Police Car",1,21,,,,,,"No","No",0
6026,"392","1","Hobby Set","","1975","Formula 1",,197,3.9,,,,"http://www.1000steine.com/brickset/images/392-1.jpg","No","No",0
9215,"392","2","Basic","","1986","Fire Engine",1,23,,,,,"http://www.1000steine.com/brickset/images/392-2.jpg","No","No",0
6027,"393","1","Hobby Set","","1976","Norton Motorcycle",,133,,,,,"http://www.1000steine.com/brickset/images/393-1.jpg","No","No",0
23656,"393","2","Basic","","1986","Tow Truck",1,29,,,,,,"No","No",0
6028,"394","1","Hobby Set","","1976","Harley-Davidson 1000cc",,143,,,,,"http://www.1000steine.com/brickset/images/394-1.jpg","No","No",0
6029,"395","1","Hobby Set","","1976","1909 Rolls-Royce",,281,,,,,"http://www.1000steine.com/brickset/images/395-1.jpg","No","No",0
8631,"395","2","Basic","","1990","Build-N-Store Chest",,535,,,,,"http://www.1000steine.com/brickset/images/395-2.jpg","No","No",0
22737,"395","3","Samsonite","Basic","1972","395 Piece Basic Set",,395,,4.99,,,,"No","No",0
6030,"396","1","Hobby Set","","1976","Thatcher Perkins Locomotive",,438,,,,,"http://www.1000steine.com/brickset/images/396-1.jpg","No","No",0
7034,"398","1","Hobby Set","","1978","USS Constellation",,973,,,,,"http://www.1000steine.com/brickset/images/398-1.jpg","No","No",0
5254,"400","1","Universal Building Set","","1977","Building Set, 6+",3,294,,,,,"http://www.1000steine.com/brickset/images/400-1.jpg","No","No",0
5299,"402","1","Universal Building Set","","1977","Building Set, 6+",4,401,,,,,"http://www.1000steine.com/brickset/images/402-1.jpg","No","No",0
5242,"404","1","Universal Building Set","","1977","Building Set, 6+",3,467,,40,,,"http://www.1000steine.com/brickset/images/404-1.jpg","No","No",0
5232,"410","1","LEGOLAND","","1973","Payloader",,26,,,,,"http://www.1000steine.com/brickset/images/410-1.jpg","No","No",0
23451,"414","5","Classic","","1966","Windows Parts Pack, Red ",,,,,,,,"No","No",0
23452,"414","6","Classic","","1966","Windows Parts Pack, White",,,,,,,,"No","No",0
6729,"420","1","LEGOLAND","Vehicle","1973","Police Car",,19,,,,,"http://www.1000steine.com/brickset/images/420-1.jpg","No","No",0
5272,"425","1","LEGOLAND","","1976","Fork Lift",1,21,,,,,"http://www.1000steine.com/brickset/images/425-1.jpg","No","No",0
7452,"426","1","Classic","Accessories","1971","7 Named Beams",,7,,,,,,"No","No",0
7453,"427","1","Classic","Accessories","1971","8 Pieces 2x8",,8,,,,,,"No","No",0
5275,"430","1","LEGOLAND","","1975","Biplane",,18,,,,,"http://www.1000steine.com/brickset/images/430-1.jpg","No","No",0
7454,"431","1","Classic","Accessories","1971","Petrol Pump and Sign",,12,,,,,,"No","No",0
5233,"435","1","LEGOLAND","","1976","Tipper Truck",,17,,,,,"http://www.1000steine.com/brickset/images/435-1.jpg","No","No",0
2104,"442","1","Space","Classic","1979","Space Shuttle",1,39,,,,,"http://www.1000steine.com/brickset/images/442-1.jpg","No","No",0
5273,"445","1","LEGOLAND","","1976","Police Units",2,49,,,,,"http://www.1000steine.com/brickset/images/445-1.jpg","No","No",0
7955,"450","1","LEGOLAND","","1973","Fork lift",,46,,,,,"http://www.1000steine.com/brickset/images/450-1.jpg","No","No",0
22708,"450","2","Samsonite","Basic","1965","Deluxe Building Set ",,450,,10.95,,,"http://www.1000steine.com/brickset/images/450-2.jpg","No","No",0
2176,"452","1","Space","Classic","1979","Mobile Ground Tracking Station",1,76,,,,,"http://www.1000steine.com/brickset/images/452-1.jpg","No","No",0
2180,"453","1","Space","Classic","1979","Two Crater Plates",,2,,,,,"http://www.1000steine.com/brickset/images/453-1.jpg","No","No",0
2190,"454","1","Space","Classic","1979","Two Lunar Landing Plates",,2,,5,,,"http://www.1000steine.com/brickset/images/454-1.jpg","No","No",0
5274,"455","1","LEGOLAND","","1976","Learjet",,46,,,,,"http://www.1000steine.com/brickset/images/455-1.jpg","No","No",0
5238,"456","1","LEGOLAND","","1977","Spirit of St. Louis",,49,,,,,"http://www.1000steine.com/brickset/images/456-1.jpg","No","No",0
7956,"460","1","LEGOLAND","","1973","Rescue Units",,42,,,,,"http://www.1000steine.com/brickset/images/460-1.jpg","No","No",0
2261,"462","1","Space","Classic","1978","Mobile Rocket Launcher",2,76,,,,,"http://www.1000steine.com/brickset/images/462-1.jpg","No","No",0
5276,"480","1","LEGOLAND","","1975","Rescue Helicopter",,62,,,,,"http://www.1000steine.com/brickset/images/480-1.jpg","No","No",0
2361,"483","1","Space","Classic","1978","Alpha-1 Rocket Base",3,187,,,,,"http://www.1000steine.com/brickset/images/483-1.jpg","No","No",0
5277,"485","1","LEGOLAND","","1976","Fire Truck",3,72,,,,,"http://www.1000steine.com/brickset/images/485-1.jpg","No","No",0
2374,"487","1","Space","Classic","1978","Space Cruiser",2,170,,10,,,"http://www.1000steine.com/brickset/images/487-1.jpg","No","No",0
5278,"490","1","LEGOLAND","","1975","Mobile Crane",,46,,,,,"http://www.1000steine.com/brickset/images/490-1.jpg","No","No",0
23450,"490","2","Classic","","1966","Trees and Bushes",,,,,,,,"No","No",0
5401,"491","1","LEGOLAND","Town","1977","Formula 1 Racer",,67,,,,,"http://www.1000steine.com/brickset/images/491-1.jpg","No","No",0
