SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
1150,"2870","1","Town","Paradisa","1997","Paradisa Barbeque",1,19,,,,,"http://www.1000steine.com/brickset/images/2870-1.jpg","No","No",0
1151,"2871","1","Town","Divers","1997","Diver and Shark",1,16,,,,,"http://www.1000steine.com/brickset/images/2871-1.jpg","No","No",0
1152,"2872","1","Castle","Fright Knights","1997","Witch and Fireplace",1,19,,,,,"http://www.1000steine.com/brickset/images/2872-1.jpg","No","No",0
7058,"2873","1","Basic","Seasonal","1997","Christmas Set",,9,,,,,"http://www.1000steine.com/brickset/images/2873-1.jpg","No","No",0
22543,"2874","1","Basic","Seasonal","1997","Christmas Set",,9,,,,,"http://www.1000steine.com/brickset/images/2874-1.jpg","No","No",0
8141,"2875","1","Basic","","1997","Mouse",,9,,,,,"http://www.1000steine.com/brickset/images/2875-1.jpg","No","No",0
7059,"2876","1","Basic","Seasonal","1997","Christmas Set",,9,,,,,"http://www.1000steine.com/brickset/images/2876-1.jpg","No","No",0
8143,"2877","1","Basic","","1997","Snowman",,9,,,,,"http://www.1000steine.com/brickset/images/2877-1.jpg","No","No",0
1153,"2878","1","Basic","Seasonal","1997","Santa Claus",,16,,2,,,"http://www.1000steine.com/brickset/images/2878-1.jpg","No","No",0
1154,"2879","1","Adventurers","Desert","1998","Desert Expedition",5,196,,20,,,"http://www.1000steine.com/brickset/images/2879-1.jpg","No","No",0
1155,"2880","1","Town","Vehicles","1997","Open-Top Jeep",,29,,,,,"http://www.1000steine.com/brickset/images/2880-1.jpg","No","No",0
1156,"2881","1","Town","Vehicles","1997","Parking Gate Attendant",1,19,,,,,"http://www.1000steine.com/brickset/images/2881-1.jpg","No","No",0
1157,"2882","1","Town","Boats","1997","Speedboat",1,22,,,,,"http://www.1000steine.com/brickset/images/2882-1.jpg","No","No",0
1158,"2883","1","Town","Boats","1997","Boat",,28,,,,,"http://www.1000steine.com/brickset/images/2883-1.jpg","No","No",0
1159,"2884","1","Town","Flight","1997","Microlight",1,20,,,,,"http://www.1000steine.com/brickset/images/2884-1.jpg","No","No",0
1160,"2885","1","Town","Shops and Services","1997","Ice Cream Seller",1,27,,,,,"http://www.1000steine.com/brickset/images/2885-1.jpg","No","No",0
1161,"2886","1","Town","Racing","1997","Formula 1 Racing Car",,25,,2,,,"http://www.1000steine.com/brickset/images/2886-1.jpg","No","No",0
1162,"2887","1","Town","Shops and Services","1997","Petrol Station Attendant and Pump",1,15,,,,,"http://www.1000steine.com/brickset/images/2887-1.jpg","No","No",0
1163,"2889","1","Castle","Crusaders","1998","Treasure Cart",1,23,,,,,"http://www.1000steine.com/brickset/images/2889-1.jpg","No","No",0
1164,"2890","1","Castle","Black Knights","1998","Stone Bomber",1,22,,,,,"http://www.1000steine.com/brickset/images/2890-1.jpg","No","No",0
1165,"2891","1","Castle","Dragon Knights","1998","Wizard Trader",1,17,,,,,"http://www.1000steine.com/brickset/images/2891-1.jpg","No","No",0
