SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
1361,"3149","1","Scala","","2000","Happy Home",3,265,,100,,,"http://www.1000steine.com/brickset/images/3149-1.jpg","No","No",0
1363,"3150","1","Scala","","2000","Puppy Playground",,35,,8,,,"http://www.1000steine.com/brickset/images/3150-1.jpg","No","No",0
1364,"3151","1","Scala","","2000","Emma on the Move",1,65,,15,,,"http://www.1000steine.com/brickset/images/3151-1.jpg","No","No",0
1365,"3152","1","Scala","","2000","Playroom for the Baby Thomas",1,81,,15,,,"http://www.1000steine.com/brickset/images/3152-1.jpg","No","No",0
1366,"3155","1","Scala","","2000","Olivia in Smooth Dress",1,6,,9,,,"http://www.1000steine.com/brickset/images/3155-1.jpg","No","No",0
1367,"3156","1","Scala","","2000","Hot Wear for Woman",,3,,5,,,"http://www.1000steine.com/brickset/images/3156-1.jpg","No","No",0
1368,"3157","1","Scala","","2000","Cool Wear for Girls",,2,,5,,,"http://www.1000steine.com/brickset/images/3157-1.jpg","No","No",0
1369,"3158","1","Scala","","2000","Christian in Tough Wear",1,7,,9,,,"http://www.1000steine.com/brickset/images/3158-1.jpg","No","No",0
1370,"3159","1","Scala","","2000","Celebration",,41,,5,,,"http://www.1000steine.com/brickset/images/3159-1.jpg","No","No",0
1372,"3160","1","Baby","","2001","Play Plane",1,1,3.99,,,,"http://www.1000steine.com/brickset/images/3160-1.jpg","No","No",0
1373,"3161","1","Baby","","2001","Soft Stacking Hen",,5,12.99,10,,,"http://www.1000steine.com/brickset/images/3161-1.jpg","No","No",0
1374,"3162","1","Baby","","2001","Take Along Friend",1,1,2.99,,,,"http://www.1000steine.com/brickset/images/3162-1.jpg","No","No",0
1375,"3169","1","Baby","","2001","Crib and Mirror Adventure",,2,12.99,,,,"http://www.1000steine.com/brickset/images/3169-1.jpg","No","No",0
1376,"3170","1","Baby","","2001","Light and Sound Stacker",,10,14.99,15,,,"http://www.1000steine.com/brickset/images/3170-1.jpg","No","No",0
1377,"3172","1","Baby","","2001","Soft Frog Rattle",,1,2.99,,,,"http://www.1000steine.com/brickset/images/3172-1.jpg","No","No",0
1378,"3173","1","Baby","","2001","Caterpillar Teether",,1,3.99,7,,,"http://www.1000steine.com/brickset/images/3173-1.jpg","No","No",0
